,addr,type,total_volumn,ETH,froms,block_time,BSC,Gnosis,Optimism,Arbitrum
385,0x98cc43981fc724aeda8e4f599a7d0e475c933da5,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:19Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
290,0x799c44df51253c688264181e4d94fe1a33bcf797,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:19Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
45,0x1183d3240cf7c8c1ee7955e483e36cac8d3657bf,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:19Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
32,0x0a87c03dc55606c2cd8f581b1089ca0c27259a6a,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:19Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
366,0x922f57796bcb1a92c0b9fee4cdde999836b073dc,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
53,0x154fc8aa120deb2dc243764d2f18143706ed7ee9,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
163,0x45a60b23b85106828d6861fed428cd508a1dfbab,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
630,0xf3ef560a0c397ed4dceabb8fcd13ecc0e38aa07e,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
642,0xf70538cc882181e7106afa1745199a7984ed0f7b,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:44Z']",0,0,0,0
203,0x56d74a8e177c129a7335de4e169f49b86e8faa8c,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:35Z', '2022-07-02T09:32:46Z', '2022-07-02T09:34:38Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
43,0x0fa87d04ce3c01af14f9d4431161b073bd3195e5,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
347,0x8c88e6614d447d34f45eeefc05289c78a3553e3f,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
27,0x085c98a351b4dce5275ec0a04970956d2e638e41,ether,2.2e-06,24,2,"['2022-07-02T06:28:29Z', '2022-07-02T06:28:29Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:28Z', '2022-07-02T09:23:28Z', '2022-07-02T09:32:46Z', '2022-07-02T09:32:46Z', '2022-07-02T09:36:19Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
449,0xae87af6cc068358fd47e0178a601592d9eae9822,ether,2.2e-06,24,2,"['2022-07-02T06:39:37Z', '2022-07-02T06:39:37Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:32:46Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:30Z']",0,0,0,0
254,0x67d5081659f144d91d08eb32ca2e51bce00a792e,ether,2.2e-06,24,2,"['2022-07-02T06:39:37Z', '2022-07-02T06:39:37Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:20:43Z', '2022-07-02T09:20:43Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:34:38Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:44Z']",0,0,0,0
577,0xde9478ef6eb31b1cd04880900ea63cb66a76380b,ether,2.2e-06,24,2,"['2022-07-02T06:39:37Z', '2022-07-02T06:39:48Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T07:59:34Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:44Z']",0,0,0,0
506,0xc3812a429f30906e11760137faa11fdf78963425,ether,2.2e-06,24,2,"['2022-07-02T06:39:48Z', '2022-07-02T06:39:49Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T07:59:34Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:44Z']",0,0,0,0
474,0xb81988955920a6e5d069f601f405f620b0d25a4b,ether,2.2e-06,24,2,"['2022-07-02T06:39:49Z', '2022-07-02T06:39:49Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:30Z', '2022-07-02T10:19:44Z']",0,0,0,0
282,0x74a9985dc33e19c523139eb3c3c1b6e9184e723b,ether,2.2e-06,24,2,"['2022-07-02T06:39:49Z', '2022-07-02T06:39:49Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:12:21Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
83,0x22d3a3905af9235b3b397c5bc8a086801b31c292,ether,2.2e-06,24,2,"['2022-07-02T06:39:49Z', '2022-07-02T06:39:49Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:12:21Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
542,0xcf9cce349dbaa08abc0e35746c5a2e8385b77a51,ether,2.2e-06,24,2,"['2022-07-02T06:39:54Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:15Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
6,0x030c2aef66dd7de4e2986470e4105387d44077d7,ether,2.2e-06,24,2,"['2022-07-02T06:39:54Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
279,0x72041fbcf184868fc6fe1962b0d60c6b4adb275f,ether,2.2e-06,24,2,"['2022-07-02T06:39:54Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
338,0x85d7c28d74db12824cc6be2f476cbf925e026faa,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
365,0x921f43b43774c70aef1423f46069541a38226136,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
196,0x53ea691d11b04d5855b1cde7b56d48ecdc916f30,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:15Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:37:41Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
616,0xeeb82d653966b8fc409111b3d8db67cc4d013a90,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
573,0xdd92369743992afabd4a607e1a5596dce2f73697,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
438,0xac506727bd7b1e0e0926b2403bfde38767300f0e,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:39:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
278,0x71ecd23c5b2d96377e571741b7903c28674ce301,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:40:13Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
149,0x41681b90b3b23cf79f66da5d619823ca4cc1cfab,ether,2.2e-06,24,2,"['2022-07-02T06:39:58Z', '2022-07-02T06:40:13Z', '2022-07-02T07:01:58Z', '2022-07-02T07:01:58Z', '2022-07-02T07:53:21Z', '2022-07-02T07:53:21Z', '2022-07-02T08:00:33Z', '2022-07-02T08:00:33Z', '2022-07-02T09:03:14Z', '2022-07-02T09:03:14Z', '2022-07-02T09:08:59Z', '2022-07-02T09:08:59Z', '2022-07-02T09:15:12Z', '2022-07-02T09:15:12Z', '2022-07-02T09:22:20Z', '2022-07-02T09:22:20Z', '2022-07-02T09:23:35Z', '2022-07-02T09:23:35Z', '2022-07-02T09:33:22Z', '2022-07-02T09:33:22Z', '2022-07-02T09:36:26Z', '2022-07-02T09:36:26Z', '2022-07-02T10:19:44Z', '2022-07-02T10:19:44Z']",0,0,0,0
